120.13042307	30.27131577	 2026-09-20 15:30:21.100	411	-84.41	423;429;417	-92.99;-97.60;-97.94	423;429		7.45
120.13042601	30.27131974	 2026-09-20 15:30:21.368	411	-83.97	417;429;423	-95.36;-98.60;-99.77	417;429		10.47
120.13042695	30.27131722	 2026-09-20 15:30:21.585	411	-86.55	429;423;417	-97.23;-99.48;-100.00	429;423		10.57
120.13043179	30.27130883	 2026-09-20 15:30:21.791	411	-87.04	417;429;423	-95.02;-95.67;-100.64	417;429		7.53
120.13041683	30.27131301	 2026-09-20 15:30:22.009	411	-85.71	417;429;423	-97.32;-97.91;-99.10	417;429		10.92
120.13041985	30.27132057	 2026-09-20 15:30:22.272	411	-84.08	429;417;423	-93.87;-96.15;-99.66	429;417		8.28
120.13042648	30.27130411	 2026-09-20 15:30:22.479	411	-86.03	417;429;423	-94.37;-96.24;-96.48	417;429		5.10
120.13042306	30.27131243	 2026-09-20 15:30:22.785	411	-85.18	417;423;429	-95.73;-97.05;-97.32	417;423		10.05
120.13043727	30.27131931	 2026-09-20 15:30:23.038	411	-82.01	423;429;417	-96.51;-98.05;-98.11	423;429		12.00
120.13042420	30.27130664	 2026-09-20 15:30:23.229	411	-84.64	417;423;429	-93.58;-96.20;-97.08	417;423		8.87
120.13042735	30.27131377	 2026-09-20 15:30:23.474	411	-84.06	423;417;429	-95.72;-96.82;-97.69	423;417		9.95
120.13043613	30.27131311	 2026-09-20 15:30:23.662	411	-84.36	423;417;429	-96.28;-97.03;-97.62	423;417		10.33
120.13044840	30.27130670	 2026-09-20 15:30:23.921	411	-83.37	417;429;423	-94.81;-96.98;-97.90	417;429		11.63
120.13044130	30.27130992	 2026-09-20 15:30:24.216	411	-83.65	429;417;423	-94.51;-97.10;-98.18	429;417		9.85
120.13043202	30.27130957	 2026-09-20 15:30:24.433	411	-84.43	417;423;429	-94.22;-95.09;-96.51	417;423		7.66
120.13043470	30.27130901	 2026-09-20 15:30:24.741	411	-84.04	417;429;423	-96.82;-96.85;-98.12	417;429		12.00
120.13045309	30.27130353	 2026-09-20 15:30:25.041	411	-85.45	417;429;423	-94.69;-95.03;-97.04	417;429		7.82
120.13043575	30.27131148	 2026-09-20 15:30:25.323	411	-83.07	417;423;429	-94.54;-94.60;-94.74	417;423		9.34
120.13044618	30.27131358	 2026-09-20 15:30:25.616	411	-84.46	423;417;429	-94.94;-96.11;-98.50	423;417		9.85
120.13046167	30.27131419	 2026-09-20 15:30:25.804	411	-83.43	417;429;501	-95.61;-97.79;-98.65	417;429		11.38
120.13046160	30.27130785	 2026-09-20 15:30:26.049	411	-83.15	429;417;423	-94.42;-95.64;-97.71	429;417		10.25
120.13045150	30.27131447	 2026-09-20 15:30:26.252	411	-83.98	417;429;423	-96.04;-98.58;-100.03	417;429		10.64
120.13045874	30.27131584	 2026-09-20 15:30:26.553	411	-83.17	429;417;423	-95.88;-98.01;-100.69	429;417		8.98
120.13045778	30.27130835	 2026-09-20 15:30:26.772	411	-85.15	417;423;429	-93.26;-98.98;-99.14	417;423		8.80
120.13045883	30.27130715	 2026-09-20 15:30:27.030	411	-86.15	417;423;429	-92.47;-96.23;-98.58	417;423		5.70
120.13044727	30.27131473	 2026-09-20 15:30:27.276	411	-86.39	429;423;417	-95.65;-97.69;-97.93	429;423		8.05
120.13046823	30.27131372	 2026-09-20 15:30:27.525	411	-83.73	429;417;423	-94.11;-96.71;-98.41	429;417		8.42
120.13045538	30.27130181	 2026-09-20 15:30:27.798	411	-84.76	417;429;423	-95.78;-96.81;-96.87	417;429		11.02
120.13046803	30.27130312	 2026-09-20 15:30:28.030	411	-85.96	429;417;423	-94.27;-95.91;-98.12	429;417		5.63
120.13045602	30.27130323	 2026-09-20 15:30:28.222	411	-86.63	417;429;423	-95.19;-97.08;-97.59	417;429		8.53
120.13045565	30.27131379	 2026-09-20 15:30:28.453	411	-83.83	417;423;429	-95.00;-95.08;-98.43	417;423		10.70
120.13046896	30.27131991	 2026-09-20 15:30:28.732	411	-85.84	429;417;423	-95.66;-95.70;-96.47	429;417		9.32
120.13046845	30.27131990	 2026-09-20 15:30:29.020	411	-86.28	423;417;429	-94.30;-95.95;-96.88	423;417		5.64
120.13047364	30.27131501	 2026-09-20 15:30:29.312	411	-85.56	429;417;423	-93.63;-95.17;-97.90	429;417		6.70
120.13047889	30.27131068	 2026-09-20 15:30:29.551	411	-84.64	417;429;423	-94.06;-96.00;-96.36	417;429		8.86
120.13048073	30.27132110	 2026-09-20 15:30:29.756	411	-86.41	417;429;423	-96.07;-97.77;-99.58	417;429		9.48
120.13047379	30.27130891	 2026-09-20 15:30:30.061	411	-85.27	417;423;429	-95.13;-95.99;-98.05	417;423		9.14
120.13047201	30.27130527	 2026-09-20 15:30:30.342	411	-86.66	417;429;423	-91.86;-93.47;-93.62	417;429		5.02
120.13048716	30.27131290	 2026-09-20 15:30:30.649	411	-86.84	417;429;423	-93.23;-94.15;-97.53	417;429		5.40
120.13048061	30.27130789	 2026-09-20 15:30:30.969	411	-84.82	417;423;429	-96.72;-96.77;-96.88	417;423		10.19
120.13048084	30.27130385	 2026-09-20 15:30:31.164	411	-86.22	417;429;423	-95.49;-96.49;-97.06	417;429		7.43
120.13049745	30.27131807	 2026-09-20 15:30:31.454	411	-83.68	417;429;423	-95.17;-95.23;-95.77	417;429		10.70
120.13048638	30.27131266	 2026-09-20 15:30:31.771	411	-84.65	417;423;429	-96.86;-97.69;-98.19	417;423		9.65
120.13049753	30.27130182	 2026-09-20 15:30:31.981	411	-88.98	417;423;429	-95.83;-96.81;-97.78	417;423		4.83
120.13048678	30.27130551	 2026-09-20 15:30:32.252	411	-87.49	417;429;423	-93.78;-95.52;-95.77	417;429		6.35
120.13048366	30.27131514	 2026-09-20 15:30:32.551	411	-85.06	417;423;429	-94.88;-96.66;-96.92	417;423		9.52
120.13050448	30.27130305	 2026-09-20 15:30:32.858	411	-84.67	429;417;501	-94.98;-97.88;-99.61	429;417		10.27
120.13049021	30.27131574	 2026-09-20 15:30:33.111	411	-80.88	417;429;423	-94.35;-95.83;-96.89	417;429		11.71
120.13049692	30.27131125	 2026-09-20 15:30:33.374	411	-85.57	423;417;429	-92.84;-92.99;-94.56	423;417		8.14
120.13049781	30.27131527	 2026-09-20 15:30:33.677	411	-86.72	417;429;423	-94.12;-96.33;-98.53	417;429		5.85
120.13051069	30.27130180	 2026-09-20 15:30:33.988	411	-84.52	417;429;423	-94.06;-96.03;-97.69	417;429		9.52
120.13050997	30.27132172	 2026-09-20 15:30:34.228	411	-83.07	417;429;423	-93.83;-97.14;-99.36	417;429		9.34
120.13049704	30.27131917	 2026-09-20 15:30:34.462	411	-84.35	423;429;417	-97.83;-98.30;-98.51	423;429		12.00
120.13049835	30.27130230	 2026-09-20 15:30:34.723	411	-84.35	417;429;423	-94.60;-97.34;-99.36	417;429		9.59
120.13051412	30.27130985	 2026-09-20 15:30:35.025	411	-86.09	429;417;423	-96.91;-97.56;-99.50	429;417		9.86
120.13050873	30.27131071	 2026-09-20 15:30:35.230	411	-83.98	417;429;423	-93.69;-97.05;-98.04	417;429		9.41
120.13050660	30.27130682	 2026-09-20 15:30:35.511	411	-84.00	417;423;429	-92.83;-95.57;-97.44	417;423		7.63
120.13050998	30.27131463	 2026-09-20 15:30:35.731	411	-85.84	429;417;423	-94.67;-95.83;-97.11	429;417		7.52
120.13050469	30.27130227	 2026-09-20 15:30:35.920	411	-87.39	417;423;429	-91.47;-97.31;-97.53	417;423		3.17
120.13051731	30.27130475	 2026-09-20 15:30:36.166	411	-83.01	417;429;423	-95.72;-96.15;-98.01	417;429		12.00
120.13052399	30.27130677	 2026-09-20 15:30:36.418	411	-85.74	417;429;423	-94.50;-96.83;-97.32	417;429		7.11
120.13052909	30.27131584	 2026-09-20 15:30:36.637	411	-81.08	417;423;429	-95.08;-95.60;-96.25	417;423		12.00
120.13052960	30.27130461	 2026-09-20 15:30:36.830	411	-85.02	429;423;417	-95.29;-95.84;-96.82	429;423		11.37
120.13052258	30.27130132	 2026-09-20 15:30:37.021	411	-83.21	423;417;429	-96.32;-96.99;-98.80	423;417		12.00
120.13051936	30.27131836	 2026-09-20 15:30:37.287	411	-87.88	423;417;429	-95.02;-96.17;-97.70	423;417		6.26
120.13053598	30.27131549	 2026-09-20 15:30:37.480	411	-84.41	429;417;423	-93.88;-96.63;-98.15	429;417		8.16
120.13053507	30.27131209	 2026-09-20 15:30:37.788	411	-85.54	417;429;423	-93.52;-95.06;-96.84	417;429		5.84
120.13051918	30.27130935	 2026-09-20 15:30:38.107	411	-87.03	417;429;423	-93.57;-96.05;-97.18	417;429		5.70
120.13053528	30.27131480	 2026-09-20 15:30:38.363	411	-83.13	417;429;423	-91.34;-95.22;-98.59	417;429		6.42
120.13053744	30.27131070	 2026-09-20 15:30:38.606	411	-88.71	429;423;417	-95.43;-96.36;-96.85	429;423		6.00
120.13053188	30.27130395	 2026-09-20 15:30:38.912	411	-86.10	417;429;423	-94.12;-96.41;-97.30	417;429		5.46
120.13054252	30.27131169	 2026-09-20 15:30:39.162	411	-87.51	423;429;417	-95.13;-95.18;-96.68	423;429		6.99
120.13054632	30.27130833	 2026-09-20 15:30:39.403	411	-85.82	417;429;423	-95.48;-96.01;-99.64	417;429		9.48
120.13052938	30.27131977	 2026-09-20 15:30:39.626	411	-87.09	417;429;423	-94.68;-96.13;-96.32	417;429		5.19
120.13052844	30.27131046	 2026-09-20 15:30:39.895	411	-87.26	423;417;429	-94.52;-95.21;-95.35	423;417		5.01
120.13055390	30.27130383	 2026-09-20 15:30:40.124	411	-86.20	423;417;429	-94.48;-94.88;-94.97	423;417		7.86
120.13053888	30.27130160	 2026-09-20 15:30:40.373	411	-85.09	417;429;423	-91.85;-96.34;-97.51	417;429		7.66
120.13053390	30.27131612	 2026-09-20 15:30:40.682	411	-84.25	417;429;423	-94.16;-95.53;-97.54	417;429		8.14
120.13053962	30.27131333	 2026-09-20 15:30:40.991	411	-86.52	417;429;423	-93.88;-95.38;-96.14	417;429		7.34
120.13054230	30.27131011	 2026-09-20 15:30:41.242	411	-84.61	417;429;423	-95.01;-95.71;-97.12	417;429		11.45
120.13056032	30.27130341	 2026-09-20 15:30:41.459	411	-85.51	417;423;429	-92.98;-96.04;-96.16	417;423		7.14
120.13054863	30.27131543	 2026-09-20 15:30:41.673	411	-83.85	417;423;429	-93.01;-97.23;-98.17	417;423		8.95
120.13054573	30.27130819	 2026-09-20 15:30:41.912	411	-84.02	417;423;429	-95.09;-95.52;-96.85	417;423		10.63
120.13055800	30.27132204	 2026-09-20 15:30:42.177	411	-85.62	417;429;423	-94.43;-94.86;-97.91	417;429		7.88
120.13054519	30.27131778	 2026-09-20 15:30:42.485	411	-83.50	417;429;423	-96.01;-96.32;-96.66	417;429		11.17
120.13056800	30.27130859	 2026-09-20 15:30:42.752	411	-83.65	417;423;429	-93.81;-94.68;-97.02	417;423		10.30
120.13055114	30.27130871	 2026-09-20 15:30:43.033	411	-83.02	417;429;423	-92.76;-96.93;-97.06	417;429		10.35
120.13056626	30.27131001	 2026-09-20 15:30:43.258	411	-83.62	417;429;423	-95.69;-97.10;-99.95	417;429		10.16
120.13056130	30.27130568	 2026-09-20 15:30:43.524	411	-86.29	429;417;423	-93.32;-96.22;-98.60	429;417		6.19
120.13057155	30.27131975	 2026-09-20 15:30:43.820	411	-84.25	417;429;423	-92.17;-96.18;-98.41	417;429		8.18
120.13057024	30.27130962	 2026-09-20 15:30:44.104	411	-83.99	417;429;423	-94.11;-95.98;-96.30	417;429		9.74
120.13057545	30.27132192	 2026-09-20 15:30:44.293	411	-84.21	429;417;423	-95.04;-95.87;-98.91	429;417		9.26
120.13056967	30.27130600	 2026-09-20 15:30:44.601	411	-86.89	417;429;423	-93.86;-96.30;-97.00	417;429		6.69
120.13056401	30.27130358	 2026-09-20 15:30:44.847	411	-84.35	417;423;429	-93.89;-96.29;-97.97	417;423		9.81
120.13056156	30.27130349	 2026-09-20 15:30:45.082	411	-86.58	417;429;423	-92.79;-96.12;-97.37	417;429		4.51
120.13058425	30.27130499	 2026-09-20 15:30:45.365	411	-85.81	417;423;429	-92.67;-96.75;-96.89	417;423		4.87
120.13057667	30.27131793	 2026-09-20 15:30:45.580	411	-83.18	417;429;423	-94.04;-96.44;-97.14	417;429		10.90
120.13058636	30.27131260	 2026-09-20 15:30:45.767	411	-86.99	429;417;423	-93.57;-94.16;-99.34	429;417		6.67
120.13057078	30.27131567	 2026-09-20 15:30:46.022	411	-84.87	417;423;429	-95.39;-97.21;-97.35	417;423		8.66
120.13058271	30.27131971	 2026-09-20 15:30:46.327	411	-84.20	423;417;429	-95.71;-96.48;-96.99	423;417		10.28
120.13057955	30.27130742	 2026-09-20 15:30:46.568	411	-85.63	417;423;429	-95.05;-95.20;-96.25	417;423		6.46
120.13057413	30.27131720	 2026-09-20 15:30:46.858	411	-82.09	417;423;429	-95.73;-98.49;-99.70	417;423		11.73
120.13059205	30.27131846	 2026-09-20 15:30:47.149	411	-86.02	417;429;423	-92.43;-93.75;-98.00	417;429		5.97
120.13057572	30.27131690	 2026-09-20 15:30:47.438	411	-86.93	429;417;423	-94.52;-95.65;-98.10	429;417		7.41
120.13058467	30.27131739	 2026-09-20 15:30:47.748	411	-81.87	417;429;423	-91.87;-95.27;-96.01	417;429		8.47
120.13059999	30.27130793	 2026-09-20 15:30:47.976	411	-84.11	417;423;429	-95.06;-96.28;-96.45	417;423		10.84
120.13060200	30.27130314	 2026-09-20 15:30:48.204	411	-84.72	417;429;423	-92.97;-96.14;-96.78	417;429		6.67
120.13060384	30.27130857	 2026-09-20 15:30:48.504	411	-84.67	417;423;429	-91.95;-93.94;-96.69	417;423		8.03
120.13058440	30.27131429	 2026-09-20 15:30:48.797	411	-87.09	429;417;423	-95.05;-97.08;-97.55	429;417		6.67
120.13059478	30.27130218	 2026-09-20 15:30:49.062	411	-85.04	417;423;429	-94.01;-96.89;-99.97	417;423		8.44
120.13060233	30.27131838	 2026-09-20 15:30:49.363	411	-81.59	417;429;423	-93.71;-95.74;-95.82	417;429		12.00
120.13060392	30.27131861	 2026-09-20 15:30:49.581	411	-85.44	417;429;423	-91.91;-96.56;-96.88	417;429		6.19
120.13060307	30.27130274	 2026-09-20 15:30:49.869	411	-86.56	429;417;423	-93.11;-95.78;-97.03	429;417		3.88
120.13061517	30.27132030	 2026-09-20 15:30:50.145	411	-84.80	417;429;423	-94.46;-95.34;-97.25	417;429		8.56
120.13060915	30.27132091	 2026-09-20 15:30:50.453	411	-85.82	417;429;423	-95.46;-97.02;-97.66	417;429		8.21
120.13060803	30.27131741	 2026-09-20 15:30:50.673	411	-87.09	417;429;423	-92.23;-94.99;-100.22	417;429		5.25
120.13061359	30.27131580	 2026-09-20 15:30:50.954	411	-84.24	417;423;429	-91.75;-96.00;-98.56	417;423		5.54
120.13060477	30.27131266	 2026-09-20 15:30:51.178	411	-85.80	417;429;423	-94.03;-95.95;-97.25	417;429		7.54
120.13060417	30.27131466	 2026-09-20 15:30:51.477	411	-88.71	429;417;423	-94.51;-95.19;-96.40	429;417		3.47
120.13062056	30.27132198	 2026-09-20 15:30:51.790	411	-85.06	429;417;423	-92.15;-93.91;-97.11	429;417		6.16
120.13060992	30.27130258	 2026-09-20 15:30:51.976	411	-84.02	417;423;429	-94.37;-94.87;-96.58	417;423		10.66
120.13061896	30.27130857	 2026-09-20 15:30:52.225	411	-84.40	417;429;423	-92.67;-96.18;-96.74	417;429		9.36
120.13061616	30.27131097	 2026-09-20 15:30:52.525	411	-85.13	417;423;429	-92.81;-95.46;-95.84	417;423		4.74
120.13062399	30.27131934	 2026-09-20 15:30:52.741	411	-82.96	417;423;429	-93.78;-97.81;-98.04	417;423		10.15
120.13062147	30.27131143	 2026-09-20 15:30:53.009	411	-85.23	417;423;429	-93.48;-94.95;-95.66	417;423		8.20
120.13061810	30.27130340	 2026-09-20 15:30:53.299	411	-87.45	417;423;429	-95.84;-96.21;-96.28	417;423		9.07
120.13063453	30.27130509	 2026-09-20 15:30:53.577	411	-87.15	417;429;423	-93.67;-95.70;-97.36	417;429		4.11
120.13061920	30.27130498	 2026-09-20 15:30:53.842	411	-88.48	417;429;423	-91.71;-94.95;-97.13	417;429		2.03
120.13061829	30.27130759	 2026-09-20 15:30:54.106	411	-84.77	417;429;423	-94.44;-96.72;-98.70	417;429		9.15
120.13062830	30.27131509	 2026-09-20 15:30:54.331	411	-87.11	417;429;423	-94.32;-94.84;-97.30	417;429		7.17
120.13063673	30.27131634	 2026-09-20 15:30:54.603	411	-83.97	429;423;417	-95.06;-95.44;-96.99	429;423		9.38
120.13063738	30.27131399	 2026-09-20 15:30:54.848	411	-86.31	417;423;429	-95.63;-97.06;-97.46	417;423		7.03
120.13063991	30.27132251	 2026-09-20 15:30:55.038	411	-85.05	417;429;423	-91.95;-94.84;-95.63	417;429		7.01
