120.13034094	30.27130262	 2026-09-20 10:00:08.820	411	-93.28	501;429;507	-99.02;-102.01;-102.20	501;429		4.07
120.13032508	30.27132154	 2026-09-20 10:00:09.002	411	-91.79	501;507;513	-94.78;-102.20;-102.20	501;507		1.45
120.13033354	30.27131106	 2026-09-20 10:00:09.215	411	-91.75	501;513;507	-97.90;-101.39;-102.20	501;513		1.99
120.13033701	30.27130236	 2026-09-20 10:00:09.530	411	-94.81	501;429;507	-95.54;-101.37;-102.20	501;429		-1.08
120.13035214	30.27131100	 2026-09-20 10:00:09.796	411	-93.77	501;417;513	-95.59;-101.96;-102.05	501;417		-2.34
120.13035020	30.27132172	 2026-09-20 10:00:10.016	411	-91.43	501;513;507	-98.59;-101.31;-102.20	501;513		2.01
120.13034481	30.27130848	 2026-09-20 10:00:10.205	411	-91.42	501;513;507	-95.50;-101.51;-102.20	501;513		2.06
120.13033564	30.27130860	 2026-09-20 10:00:10.412	411	-93.03	501;429;507	-97.10;-98.65;-102.20	501;429		2.04
120.13033917	30.27131500	 2026-09-20 10:00:10.617	411	-91.75	501;513;507	-97.74;-101.39;-102.20	501;513		3.36
120.13035508	30.27130847	 2026-09-20 10:00:10.899	411	-91.76	501;513;507	-97.92;-102.03;-102.20	501;513		3.65
120.13034210	30.27132038	 2026-09-20 10:00:11.172	411	-91.61	501;513;507	-96.72;-98.99;-102.20	501;513		3.87
120.13035944	30.27131776	 2026-09-20 10:00:11.456	411	-91.93	501;513;429	-96.92;-100.05;-100.81	501;513		2.46
120.13035989	30.27130172	 2026-09-20 10:00:11.743	411	-89.13	501;513;417	-98.46;-100.85;-101.62	501;513		8.41
120.13035907	30.27130159	 2026-09-20 10:00:12.019	411	-92.77	501;507;513	-99.78;-101.69;-102.20	501;507		4.68
120.13036691	30.27132162	 2026-09-20 10:00:12.297	411	-91.20	501;417;507	-95.62;-101.81;-102.20	501;417		2.12
120.13036156	30.27131972	 2026-09-20 10:00:12.567	411	-94.52	501;513;429	-95.23;-101.24;-101.79	501;513		-2.82
120.13036486	30.27131029	 2026-09-20 10:00:12.874	411	-95.74	501;429;507	-96.69;-101.70;-102.20	501;429		-2.91
120.13036644	30.27131369	 2026-09-20 10:00:13.092	411	-93.01	501;513;507	-98.67;-102.12;-102.20	501;513		4.43
120.13036432	30.27131211	 2026-09-20 10:00:13.292	411	-92.51	501;417;507	-100.87;-101.15;-102.20	501;417		5.02
120.13036004	30.27131899	 2026-09-20 10:00:13.590	411	-93.46	501;513;507	-94.91;-101.70;-102.20	501;513		-0.41
120.13035774	30.27132116	 2026-09-20 10:00:13.868	411	-89.86	501;417;513	-99.26;-100.95;-101.85	501;417		8.78
120.13037152	30.27131165	 2026-09-20 10:00:14.067	411	-91.22	501;513;507	-96.50;-99.49;-102.20	501;513		3.89
120.13038260	30.27130745	 2026-09-20 10:00:14.381	411	-88.90	501;513;507	-97.52;-100.34;-102.20	501;513		5.88
120.13036332	30.27130351	 2026-09-20 10:00:14.680	411	-94.95	501;507;513	-96.39;-102.20;-102.20	501;507		-1.29
120.13037272	30.27131871	 2026-09-20 10:00:14.866	411	-88.44	501;417;429	-96.87;-101.84;-102.07	501;417		5.59
120.13036597	30.27130595	 2026-09-20 10:00:15.150	411	-89.78	501;513;507	-97.96;-100.17;-101.74	501;513		6.99
120.13038390	30.27131489	 2026-09-20 10:00:15.377	411	-91.09	513;501;423	-100.61;-100.71;-101.56	513;501		6.85
120.13039166	30.27130572	 2026-09-20 10:00:15.649	411	-90.59	501;417;507	-94.52;-98.81;-102.20	501;417		0.92
120.13037966	30.27131388	 2026-09-20 10:00:15.959	411	-93.60	501;417;513	-97.65;-101.34;-101.72	501;417		0.86
120.13038038	30.27132104	 2026-09-20 10:00:16.204	411	-93.23	501;429;417	-97.95;-99.88;-102.12	501;429		2.13
120.13037559	30.27130288	 2026-09-20 10:00:16.471	411	-89.65	501;507;513	-97.00;-102.20;-102.20	501;507		5.21
120.13037483	30.27131890	 2026-09-20 10:00:16.659	411	-93.23	501;513;429	-98.75;-101.14;-102.15	501;513		3.53
120.13038655	30.27130828	 2026-09-20 10:00:16.934	411	-91.36	501;513;417	-98.12;-99.65;-102.05	501;513		4.73
120.13037770	30.27132250	 2026-09-20 10:00:17.214	411	-92.91	501;507;513	-97.85;-102.20;-102.20	501;507		2.18
120.13038485	30.27130301	 2026-09-20 10:00:17.530	411	-93.59	501;507;513	-97.73;-102.20;-102.20	501;507		0.51
120.13038838	30.27130679	 2026-09-20 10:00:17.795	411	-91.01	501;423;417	-96.68;-101.93;-101.97	501;423		2.74
120.13038501	30.27130846	 2026-09-20 10:00:18.110	411	-90.75	501;513;507	-97.95;-101.52;-102.20	501;513		3.98
120.13039634	30.27130738	 2026-09-20 10:00:18.376	411	-88.44	501;507;513	-96.62;-102.20;-102.20	501;507		2.87
120.13040089	30.27132051	 2026-09-20 10:00:18.619	411	-92.75	501;423;507	-96.81;-101.50;-102.20	501;423		2.20
120.13040267	30.27130408	 2026-09-20 10:00:18.904	411	-90.75	501;507;513	-99.20;-102.20;-102.20	501;507		7.33
120.13040926	30.27131623	 2026-09-20 10:00:19.095	411	-94.30	501;513;507	-100.35;-102.02;-102.20	501;513		2.93
120.13041517	30.27130590	 2026-09-20 10:00:19.285	411	-92.28	501;513;417	-95.22;-99.65;-101.34	501;513		-1.53
120.13040418	30.27132148	 2026-09-20 10:00:19.479	411	-91.02	501;513;507	-98.38;-102.00;-102.20	501;513		5.39
120.13040588	30.27131970	 2026-09-20 10:00:19.664	411	-90.93	501;507;513	-100.43;-102.20;-102.20	501;507		7.84
120.13040943	30.27131971	 2026-09-20 10:00:19.899	411	-93.33	513;501;507	-99.54;-99.79;-102.20	513;501		4.18
120.13040071	30.27130446	 2026-09-20 10:00:20.192	411	-94.80	501;513;507	-97.12;-98.97;-102.20	501;513		0.26
120.13040889	30.27131939	 2026-09-20 10:00:20.449	411	-92.79	501;507;513	-95.86;-102.20;-102.20	501;507		-0.24
120.13042504	30.27130770	 2026-09-20 10:00:20.658	411	-93.15	501;513;417	-95.79;-98.01;-100.66	501;513		1.67
120.13042328	30.27130861	 2026-09-20 10:00:20.908	411	-91.82	501;513;507	-97.41;-101.14;-102.20	501;513		3.51
120.13040546	30.27131028	 2026-09-20 10:00:21.136	411	-93.70	501;507;513	-98.02;-102.20;-102.20	501;507		0.16
120.13042317	30.27131534	 2026-09-20 10:00:21.326	411	-91.63	501;429;417	-100.31;-101.49;-101.67	501;429		6.26
120.13041573	30.27130686	 2026-09-20 10:00:21.598	411	-90.25	501;513;507	-99.90;-101.12;-102.20	501;513		6.64
120.13042816	30.27131083	 2026-09-20 10:00:21.878	411	-93.26	501;513;417	-96.18;-98.02;-102.19	501;513		-0.56
120.13042540	30.27131481	 2026-09-20 10:00:22.066	411	-89.05	501;429;507	-95.29;-102.11;-102.20	501;429		2.85
120.13042752	30.27131591	 2026-09-20 10:00:22.290	411	-92.56	501;513;417	-96.54;-101.24;-101.47	501;513		2.27
120.13042330	30.27130820	 2026-09-20 10:00:22.487	411	-92.63	513;501;417	-98.24;-98.63;-102.05	513;501		2.16
120.13043036	30.27130551	 2026-09-20 10:00:22.693	411	-91.36	501;429;513	-97.52;-101.55;-101.73	501;429		2.69
120.13042808	30.27130908	 2026-09-20 10:00:22.941	411	-90.89	501;513;507	-96.14;-99.50;-102.20	501;513		2.79
120.13042225	30.27131929	 2026-09-20 10:00:23.139	411	-93.75	501;429;417	-95.15;-100.35;-101.28	501;429		-2.25
120.13043183	30.27130984	 2026-09-20 10:00:23.456	411	-92.69	501;513;507	-98.52;-100.39;-102.20	501;513		3.02
120.13043159	30.27130489	 2026-09-20 10:00:23.671	411	-89.69	501;507;513	-96.59;-102.20;-102.20	501;507		5.89
120.13043422	30.27130613	 2026-09-20 10:00:23.953	411	-92.42	501;513;417	-98.24;-99.94;-100.28	501;513		3.12
120.13044553	30.27130597	 2026-09-20 10:00:24.213	411	-90.71	501;513;507	-99.06;-101.90;-102.20	501;513		4.26
120.13043360	30.27130310	 2026-09-20 10:00:24.414	411	-92.99	501;513;417	-95.49;-100.19;-101.79	501;513		-1.38
120.13042938	30.27130523	 2026-09-20 10:00:24.702	411	-90.39	501;513;507	-95.46;-100.21;-102.20	501;513		3.55
120.13043368	30.27130620	 2026-09-20 10:00:24.897	411	-91.58	513;501;417	-98.68;-99.12;-101.21	513;501		4.46
120.13045500	30.27130533	 2026-09-20 10:00:25.165	411	-91.14	501;417;513	-100.76;-101.35;-101.46	501;417		6.78
120.13044221	30.27131900	 2026-09-20 10:00:25.366	411	-91.71	501;513;507	-99.20;-100.71;-102.20	501;513		4.84
120.13044061	30.27131677	 2026-09-20 10:00:25.654	411	-93.01	501;507;513	-99.41;-102.20;-102.20	501;507		4.37
120.13044993	30.27131194	 2026-09-20 10:00:25.967	411	-92.29	501;513;507	-97.12;-100.32;-102.20	501;513		1.44
120.13044026	30.27132110	 2026-09-20 10:00:26.148	411	-89.19	501;513;417	-98.18;-101.68;-101.95	501;513		7.00
120.13045369	30.27130685	 2026-09-20 10:00:26.403	411	-90.83	501;513;417	-98.20;-100.10;-100.44	501;513		4.10
120.13044333	30.27132040	 2026-09-20 10:00:26.601	411	-92.10	501;513;507	-98.11;-99.82;-102.20	501;513		3.89
120.13044400	30.27131655	 2026-09-20 10:00:26.853	411	-88.98	501;513;417	-96.30;-99.28;-100.61	501;513		4.85
120.13045049	30.27130359	 2026-09-20 10:00:27.170	411	-92.49	501;513;507	-97.75;-101.65;-102.20	501;513		2.95
120.13045070	30.27130805	 2026-09-20 10:00:27.440	411	-94.40	501;513;507	-99.24;-101.81;-102.20	501;513		1.37
120.13045840	30.27130567	 2026-09-20 10:00:27.745	411	-90.63	501;417;507	-99.44;-102.11;-102.20	501;417		5.66
120.13047002	30.27131780	 2026-09-20 10:00:27.984	411	-90.35	501;513;423	-99.76;-101.10;-101.89	501;513		9.08
120.13046240	30.27131937	 2026-09-20 10:00:28.197	411	-88.78	417;501;507	-100.48;-100.72;-102.20	417;501		9.73
120.13045521	30.27131305	 2026-09-20 10:00:28.495	411	-90.66	501;513;417	-95.79;-100.18;-101.69	501;513		1.36
120.13047165	30.27130973	 2026-09-20 10:00:28.676	411	-91.68	513;501;429	-99.89;-100.03;-101.17	513;501		5.74
120.13045700	30.27132250	 2026-09-20 10:00:28.903	411	-90.28	501;507;513	-102.11;-102.20;-102.20	501;507		8.42
120.13048099	30.27130732	 2026-09-20 10:00:29.190	411	-92.74	501;513;423	-99.59;-101.38;-101.82	501;513		3.93
120.13048150	30.27130381	 2026-09-20 10:00:29.457	411	-91.32	501;417;513	-98.50;-101.64;-101.89	501;417		5.08
120.13046411	30.27131154	 2026-09-20 10:00:29.754	411	-90.98	501;507;513	-95.88;-102.20;-102.20	501;507		2.61
120.13048604	30.27131748	 2026-09-20 10:00:30.046	411	-93.08	501;417;507	-100.33;-100.54;-102.20	501;417		3.77
120.13047197	30.27130302	 2026-09-20 10:00:30.260	411	-89.69	513;501;507	-101.00;-101.33;-102.20	513;501		9.84
120.13048391	30.27130309	 2026-09-20 10:00:30.468	411	-90.49	513;501;429	-98.51;-98.78;-100.73	513;501		5.62
120.13048386	30.27130737	 2026-09-20 10:00:30.704	411	-93.96	417;513;501	-99.83;-100.54;-101.58	417;513		2.16
120.13048006	30.27132267	 2026-09-20 10:00:30.970	411	-89.52	501;513;417	-99.23;-100.43;-101.86	501;513		6.47
120.13047269	30.27131013	 2026-09-20 10:00:31.236	411	-92.67	501;513;417	-95.86;-101.34;-101.50	501;513		0.27
120.13047876	30.27130522	 2026-09-20 10:00:31.528	411	-89.57	501;513;507	-99.42;-100.77;-102.20	501;513		6.45
120.13048291	30.27130768	 2026-09-20 10:00:31.782	411	-91.67	501;417;429	-99.06;-100.77;-101.56	501;417		5.08
120.13049446	30.27131833	 2026-09-20 10:00:32.049	411	-91.86	501;507;513	-95.67;-102.20;-102.20	501;507		3.87
120.13049932	30.27131618	 2026-09-20 10:00:32.250	411	-92.95	501;513;417	-97.04;-100.48;-100.70	501;513		1.96
120.13050162	30.27130261	 2026-09-20 10:00:32.471	411	-90.68	501;513;507	-97.26;-101.16;-101.85	501;513		4.90
120.13050563	30.27131113	 2026-09-20 10:00:32.785	411	-90.43	501;429;423	-99.06;-101.38;-101.94	501;429		5.00
120.13050230	30.27131340	 2026-09-20 10:00:32.973	411	-92.82	501;513;417	-98.52;-101.06;-101.19	501;513		2.85
120.13048606	30.27131168	 2026-09-20 10:00:33.268	411	-89.85	501;513;507	-100.49;-101.53;-102.20	501;513		8.15
120.13050973	30.27131030	 2026-09-20 10:00:33.550	411	-91.83	501;513;417	-97.17;-100.28;-102.02	501;513		3.80
120.13050449	30.27131685	 2026-09-20 10:00:33.857	411	-91.97	501;513;429	-97.94;-101.49;-102.15	501;513		4.98
120.13050140	30.27132114	 2026-09-20 10:00:34.113	411	-90.10	501;513;507	-98.71;-99.71;-102.20	501;513		5.87
120.13051045	30.27130509	 2026-09-20 10:00:34.356	411	-91.07	513;501;507	-98.45;-100.85;-102.20	513;501		4.29
120.13049519	30.27131589	 2026-09-20 10:00:34.569	411	-90.31	501;429;513	-98.97;-101.30;-101.81	501;429		5.34
120.13050817	30.27131648	 2026-09-20 10:00:34.827	411	-90.13	501;417;513	-95.92;-101.05;-101.77	501;417		2.81
120.13049831	30.27132152	 2026-09-20 10:00:35.123	411	-90.82	501;417;423	-96.94;-101.29;-101.92	501;417		3.81
120.13051820	30.27132217	 2026-09-20 10:00:35.310	411	-89.27	501;513;429	-99.08;-99.68;-100.99	501;513		7.63
120.13051286	30.27131752	 2026-09-20 10:00:35.596	411	-89.86	429;501;513	-99.47;-99.59;-100.94	429;501		9.10
120.13050528	30.27131820	 2026-09-20 10:00:35.797	411	-91.53	513;501;507	-99.84;-100.33;-102.01	513;501		5.79
120.13051518	30.27132194	 2026-09-20 10:00:36.077	411	-91.96	501;513;417	-97.52;-98.84;-101.52	501;513		3.14
120.13052089	30.27130946	 2026-09-20 10:00:36.389	411	-89.94	501;513;417	-97.52;-100.05;-100.40	501;513		5.34
120.13052556	30.27130737	 2026-09-20 10:00:36.676	411	-92.44	501;513;507	-97.30;-101.27;-102.20	501;513		2.58
120.13051131	30.27131437	 2026-09-20 10:00:36.940	411	-94.03	513;501;417	-99.08;-100.20;-101.12	513;501		2.42
120.13051121	30.27131776	 2026-09-20 10:00:37.260	411	-92.90	501;513;507	-97.89;-101.75;-102.20	501;513		2.15
120.13052977	30.27131964	 2026-09-20 10:00:37.510	411	-92.39	501;513;507	-98.04;-101.46;-102.20	501;513		4.50
120.13052376	30.27131579	 2026-09-20 10:00:37.770	411	-92.44	501;513;429	-100.03;-100.79;-101.20	501;513		5.19
120.13053584	30.27130326	 2026-09-20 10:00:37.983	411	-90.04	501;423;417	-97.94;-99.06;-100.59	501;423		6.55
120.13053685	30.27131874	 2026-09-20 10:00:38.299	411	-92.07	501;417;507	-97.87;-101.60;-102.20	501;417		1.95
120.13053436	30.27131481	 2026-09-20 10:00:38.537	411	-91.09	501;513;423	-98.79;-100.93;-101.98	501;513		4.76
120.13053874	30.27131222	 2026-09-20 10:00:38.847	411	-93.36	501;417;513	-97.71;-98.65;-100.35	501;417		2.43
120.13053916	30.27130884	 2026-09-20 10:00:39.167	411	-90.71	501;507;513	-96.06;-101.91;-102.20	501;507		3.93
120.13053120	30.27130107	 2026-09-20 10:00:39.445	411	-92.15	501;423;417	-96.36;-100.60;-101.02	501;423		4.49
120.13053902	30.27131945	 2026-09-20 10:00:39.753	411	-93.56	513;501;507	-98.65;-101.27;-102.20	513;501		3.26
120.13054029	30.27131575	 2026-09-20 10:00:40.062	411	-93.32	501;513;507	-100.34;-101.27;-102.20	501;513		3.34
120.13054313	30.27131656	 2026-09-20 10:00:40.310	411	-91.71	501;429;513	-98.28;-99.84;-102.17	501;429		2.23
120.13053957	30.27131074	 2026-09-20 10:00:40.606	411	-90.39	513;501;417	-99.59;-99.90;-101.01	513;501		9.26
120.13054838	30.27131413	 2026-09-20 10:00:40.871	411	-93.53	501;507;513	-98.17;-102.20;-102.20	501;507		2.42
120.13054396	30.27131757	 2026-09-20 10:00:41.147	411	-93.16	501;429;513	-98.87;-100.37;-100.68	501;429		3.05
120.13053793	30.27130996	 2026-09-20 10:00:41.332	411	-92.46	501;417;507	-97.91;-100.40;-102.20	501;417		1.62
120.13054809	30.27130923	 2026-09-20 10:00:41.589	411	-95.61	501;513;429	-100.84;-101.24;-102.14	501;513		2.81
120.13054154	30.27132004	 2026-09-20 10:00:41.878	411	-94.25	501;417;513	-96.77;-99.93;-100.40	501;417		0.96
120.13055478	30.27130348	 2026-09-20 10:00:42.072	411	-92.26	501;417;507	-99.73;-101.41;-102.20	501;417		4.69
120.13055464	30.27131897	 2026-09-20 10:00:42.269	411	-92.74	501;429;507	-99.85;-101.13;-101.43	501;429		6.13
120.13056574	30.27130393	 2026-09-20 10:00:42.538	411	-94.73	513;501;507	-98.21;-100.09;-102.20	513;501		2.06
120.13056351	30.27132105	 2026-09-20 10:00:42.721	411	-94.44	501;507;513	-98.13;-102.20;-102.20	501;507		1.75
120.13057028	30.27131054	 2026-09-20 10:00:42.928	411	-92.90	501;429;423	-100.63;-102.17;-102.20	501;429		4.57
120.13057026	30.27131641	 2026-09-20 10:00:43.200	411	-90.52	501;513;507	-99.55;-100.04;-101.83	501;513		5.57
120.13056679	30.27131332	 2026-09-20 10:00:43.481	411	-91.28	501;429;513	-96.98;-101.55;-101.57	501;429		4.87
120.13055460	30.27130698	 2026-09-20 10:00:43.720	411	-92.29	501;429;507	-98.82;-101.94;-102.20	501;429		6.29
120.13057389	30.27130306	 2026-09-20 10:00:43.974	411	-90.91	501;513;507	-99.84;-101.01;-102.20	501;513		5.22
120.13056670	30.27130445	 2026-09-20 10:00:44.196	411	-92.30	501;417;513	-96.98;-99.23;-101.80	501;417		1.68
120.13056181	30.27132073	 2026-09-20 10:00:44.470	411	-93.89	501;507;513	-97.90;-102.20;-102.20	501;507		2.17
120.13056288	30.27131498	 2026-09-20 10:00:44.782	411	-93.26	501;429;417	-100.04;-100.77;-100.87	501;429		4.52
120.13058113	30.27130796	 2026-09-20 10:00:44.988	411	-92.64	513;501;429	-98.76;-98.83;-101.12	513;501		3.35
120.13056284	30.27131738	 2026-09-20 10:00:45.190	411	-92.89	501;417;513	-96.40;-98.77;-101.40	501;417		-1.22
120.13057378	30.27130198	 2026-09-20 10:00:45.507	411	-94.05	417;501;513	-99.04;-99.10;-100.15	417;501		2.45
120.13058712	30.27130622	 2026-09-20 10:00:45.774	411	-91.16	513;417;501	-99.69;-101.30;-102.20	513;417		6.74
120.13058189	30.27131676	 2026-09-20 10:00:45.981	411	-92.82	501;513;423	-99.15;-99.92;-100.67	501;513		3.76
120.13059138	30.27131177	 2026-09-20 10:00:46.221	411	-90.01	417;513;501	-98.20;-98.51;-98.73	417;513		5.37
120.13058493	30.27131156	 2026-09-20 10:00:46.401	411	-90.16	501;513;417	-97.59;-97.79;-100.01	501;513		5.06
120.13058575	30.27130447	 2026-09-20 10:00:46.655	411	-92.47	417;513;501	-97.95;-98.39;-99.39	417;513		3.84
120.13058063	30.27131567	 2026-09-20 10:00:46.899	411	-92.18	501;429;513	-98.93;-99.65;-99.85	501;429		5.25
120.13058662	30.27131327	 2026-09-20 10:00:47.133	411	-90.08	501;513;429	-99.20;-100.83;-101.33	501;513		8.75
120.13057903	30.27131699	 2026-09-20 10:00:47.425	411	-88.63	513;501;417	-98.92;-100.21;-101.83	513;501		7.89
120.13058743	30.27130974	 2026-09-20 10:00:47.692	411	-92.67	501;417;513	-99.09;-99.70;-101.84	501;417		4.21
120.13057884	30.27131661	 2026-09-20 10:00:47.929	411	-91.41	501;417;507	-98.28;-99.49;-102.20	501;417		5.30
120.13060248	30.27131180	 2026-09-20 10:00:48.233	411	-91.71	501;417;513	-98.86;-99.18;-99.26	501;417		6.02
120.13058233	30.27131010	 2026-09-20 10:00:48.438	411	-92.30	429;501;513	-99.81;-100.49;-100.75	429;501		4.51
120.13059611	30.27131328	 2026-09-20 10:00:48.725	411	-93.00	501;417;513	-97.87;-100.75;-101.44	501;417		3.74
120.13060638	30.27131142	 2026-09-20 10:00:48.978	411	-90.89	417;501;513	-99.05;-101.76;-101.88	417;501		5.48
120.13059566	30.27130733	 2026-09-20 10:00:49.240	411	-92.09	501;507;513	-96.90;-100.84;-102.20	501;507		0.87
120.13058869	30.27131864	 2026-09-20 10:00:49.539	411	-93.32	501;417;513	-97.93;-99.50;-101.27	501;417		0.53
120.13060951	30.27131775	 2026-09-20 10:00:49.852	411	-93.81	501;513;429	-97.79;-100.50;-101.38	501;513		2.14
120.13059851	30.27130605	 2026-09-20 10:00:50.032	411	-92.42	501;513;417	-99.27;-100.28;-100.81	501;513		2.62
120.13060940	30.27131746	 2026-09-20 10:00:50.258	411	-92.57	501;417;513	-99.53;-100.00;-101.17	501;417		3.86
120.13061452	30.27131196	 2026-09-20 10:00:50.569	411	-90.83	501;417;513	-99.52;-99.82;-99.82	501;417		4.08
120.13061601	30.27131591	 2026-09-20 10:00:50.844	411	-90.94	501;513;417	-98.00;-100.16;-100.26	501;513		6.12
120.13062234	30.27131742	 2026-09-20 10:00:51.139	411	-89.92	501;417;513	-99.14;-100.37;-101.88	501;417		5.95
120.13060738	30.27130881	 2026-09-20 10:00:51.366	411	-89.42	501;513;507	-96.20;-101.54;-102.20	501;513		3.63
120.13062021	30.27131492	 2026-09-20 10:00:51.639	411	-94.19	501;513;507	-100.95;-101.57;-101.65	501;513		2.96
120.13060706	30.27131433	 2026-09-20 10:00:51.952	411	-92.08	501;429;417	-96.82;-99.74;-101.61	501;429		2.96
120.13060491	30.27131258	 2026-09-20 10:00:52.181	411	-91.25	501;417;429	-99.54;-99.74;-100.84	501;417		5.34
120.13061051	30.27131579	 2026-09-20 10:00:52.468	411	-91.08	417;501;513	-99.04;-99.32;-101.38	417;501		6.45
120.13062936	30.27131021	 2026-09-20 10:00:52.687	411	-88.92	513;501;429	-97.98;-100.49;-101.37	513;501		5.36
120.13062090	30.27131573	 2026-09-20 10:00:52.944	411	-93.60	501;417;513	-99.18;-99.55;-101.72	501;417		1.21
120.13063580	30.27130164	 2026-09-20 10:00:53.150	411	-96.55	501;417;513	-97.86;-99.88;-101.78	501;417		-0.55
120.13062551	30.27130546	 2026-09-20 10:00:53.339	411	-94.00	501;513;507	-97.96;-101.40;-102.20	501;513		1.35
120.13061826	30.27130798	 2026-09-20 10:00:53.650	411	-93.78	513;501;423	-98.15;-100.30;-102.07	513;501		1.28
120.13062030	30.27131644	 2026-09-20 10:00:53.934	411	-92.76	417;501;423	-99.18;-100.17;-101.72	417;501		3.29
120.13063703	30.27131432	 2026-09-20 10:00:54.170	411	-92.02	417;513;501	-97.25;-100.18;-100.57	417;513		1.06
120.13063949	30.27132230	 2026-09-20 10:00:54.356	411	-93.49	417;501;513	-99.38;-99.45;-99.84	417;501		2.94
120.13062954	30.27131718	 2026-09-20 10:00:54.598	411	-94.02	501;417;429	-98.14;-98.87;-100.80	501;417		0.67
120.13064376	30.27130213	 2026-09-20 10:00:54.891	411	-93.59	501;513;507	-101.34;-101.90;-102.20	501;513		6.55
